food_id,platform,restaurant_name,restaurant_id,food_item,category,food_price,delivery_fee,packaging_fee,tax_amount,final_price,delivery_time_min,restaurant_rating,review_count,available_coupon,coupon_discount,cashback,free_delivery,demand_level,time_slot,day_of_week,festival_indicator,timestamp
FOOD001239,Zomato,Paradise Biryani,RES0001,Mutton Biryani,Biryani,353.76,0.0,14.96,17.69,353.76,51,4.1,8230,1,42.89,0.0,Yes,High,Dinner,Tuesday,1,2026-04-14 17:48:59
FOOD001240,Swiggy,Momo Point,RES0046,Steamed Veg Momos,Momos,128.44,30.16,22.11,11.85,140.27,41,4.5,1298,1,52.29,0.0,No,Medium,Dinner,Sunday,0,2026-07-05 18:00:50
FOOD001241,Swiggy,Sandwich Zone,RES0049,Chicken Sandwich,Sandwich,232.36,31.03,16.36,17.2,296.95,44,3.3,1282,0,0.0,5.16,No,Medium,Lunch,Monday,0,2026-07-13 14:32:29
FOOD001242,Zomato,Minerva Coffee Shop,RES0024,Idli Sambar,South Indian,159.38,23.02,32.21,12.11,180.54,31,4.5,8377,1,46.18,0.0,No,Medium,Dinner,Monday,0,2026-05-25 21:57:32
FOOD001243,Swiggy,Pizza Hut,RES0008,Cheese Burst Pizza,Pizza,783.3,29.07,19.82,44.4,876.59,32,4.3,3746,0,0.0,0.0,No,Medium,Lunch,Saturday,0,2026-05-23 12:27:23
FOOD001244,Swiggy,Wrap Street,RES0044,Veg Frankie Roll,Rolls,126.14,36.42,27.51,12.86,202.93,29,3.9,5375,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-04-30 19:11:55
FOOD001245,Zomato,Ohri's Jiva Imperia,RES0031,Tandoori Roti (2 pc),North Indian,44.37,0.0,19.53,2.22,66.12,22,4.6,5773,0,0.0,0.0,Yes,Low,Breakfast,Tuesday,0,2026-03-31 09:59:16
FOOD001246,Swiggy,Meenakshi Bhavan,RES0026,Pesarattu,South Indian,104.61,0.0,23.94,5.23,133.78,26,4.4,240,0,0.0,11.72,Yes,Low,Breakfast,Sunday,0,2026-05-10 06:41:09
FOOD001247,Swiggy,Freshmenu Salads,RES0051,Greek Salad,Salads,260.77,31.41,15.28,18.69,326.15,46,4.5,5912,0,0.0,0.0,No,High,Lunch,Friday,1,2026-05-01 14:39:45
FOOD001248,Swiggy,Karachi Bakery,RES0032,Osmania Biscuit (250g),Desserts,80.28,0.0,19.93,4.01,104.22,29,4.4,1193,0,0.0,0.0,Yes,Medium,Dinner,Wednesday,0,2026-04-08 22:30:10
FOOD001249,Zomato,Karachi Bakery,RES0032,Ice Cream Tub,Desserts,198.86,0.0,25.51,9.94,234.31,32,4.3,1254,0,0.0,0.0,Yes,Medium,Dinner,Wednesday,0,2026-07-01 20:06:12
FOOD001250,Zomato,Third Wave Coffee,RES0038,Fresh Lime Soda,Beverages,141.38,0.0,30.85,7.07,179.3,18,4.2,1889,0,0.0,0.0,Yes,Low,Breakfast,Tuesday,0,2026-07-21 08:07:01
FOOD001251,Swiggy,Minerva Coffee Shop,RES0024,Masala Dosa,South Indian,145.24,34.35,19.42,13.44,212.45,37,4.6,8333,0,0.0,18.4,No,Medium,Lunch,Friday,0,2026-05-29 14:31:01
FOOD001252,Zomato,Barbeque Nation,RES0029,Paneer Butter Masala,North Indian,431.54,27.72,20.24,26.57,506.07,23,4.2,11237,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-05-26 22:26:46
FOOD001253,Zomato,Bawarchi,RES0002,Veg Biryani,Biryani,215.24,27.04,17.9,15.63,215.24,36,3.8,10749,1,71.78,0.0,No,Medium,Dinner,Saturday,0,2026-05-23 20:27:58
FOOD001254,Zomato,Dragon Wok,RES0020,Hakka Noodles,Chinese,177.17,24.73,21.91,13.31,237.12,31,4.0,7618,0,0.0,21.12,No,Medium,Lunch,Sunday,0,2026-02-15 14:20:26
FOOD001255,Zomato,Pizza Hut,RES0008,Chicken Supreme Pizza,Pizza,423.07,26.82,17.31,25.98,493.18,32,4.3,3740,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-02-20 21:54:29
FOOD001256,Zomato,Absolute Barbecues,RES0028,Paneer Butter Masala,North Indian,243.81,30.61,15.48,17.7,307.6,30,4.2,3299,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-02-28 21:07:10
FOOD001257,Zomato,Ohri's Jiva Imperia,RES0031,Tandoori Roti (2 pc),North Indian,42.27,22.67,16.32,6.19,87.45,23,4.4,5736,0,0.0,0.0,No,Medium,Lunch,Sunday,0,2026-03-29 13:09:18
FOOD001258,Zomato,Mainland China,RES0017,Schezwan Rice,Chinese,211.47,0.0,16.76,10.57,238.8,36,4.3,1843,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-04-27 21:43:36
FOOD001259,Swiggy,Meenakshi Bhavan,RES0026,Uttapam,South Indian,94.84,29.71,9.6,10.09,144.24,37,4.5,197,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-05-25 19:01:53
FOOD001260,Swiggy,Salad Days,RES0053,Fruit Bowl,Salads,113.95,38.12,16.28,12.56,180.91,36,4.1,3471,0,0.0,0.0,No,Medium,Lunch,Monday,0,2026-06-15 12:48:37
FOOD001261,Swiggy,Sandwich Zone,RES0049,Club Sandwich,Sandwich,181.66,21.01,16.75,12.86,232.28,27,3.4,1288,0,0.0,0.0,No,Low,Breakfast,Thursday,0,2026-04-16 09:10:29
FOOD001262,Swiggy,Subway,RES0048,Grilled Veg Sandwich,Sandwich,145.05,0.0,8.36,7.25,160.66,16,4.5,8081,0,0.0,0.0,Yes,Low,Breakfast,Saturday,0,2026-03-28 07:40:06
FOOD001263,Swiggy,Yo Momo,RES0047,Tandoori Momos,Momos,209.36,24.51,23.33,14.88,272.08,33,3.7,237,0,0.0,0.0,No,Medium,Lunch,Monday,0,2026-06-08 16:18:25
FOOD001264,Swiggy,Yo Momo,RES0047,Cheese Corn Momos,Momos,160.86,0.0,16.28,8.04,185.18,41,3.7,259,0,0.0,0.0,Yes,Medium,Dinner,Thursday,0,2026-04-16 05:30:35
FOOD001265,Swiggy,Wow China,RES0018,Chicken Manchurian,Chinese,286.03,0.0,22.53,14.3,322.86,26,3.3,6268,0,0.0,0.0,Yes,Medium,Lunch,Tuesday,0,2026-04-28 12:33:16
FOOD001266,Swiggy,Paradise Biryani,RES0001,Prawn Biryani,Biryani,352.45,26.18,21.48,22.33,358.16,34,4.1,8304,1,64.28,0.0,No,Medium,Dinner,Sunday,0,2026-02-01 22:58:57
FOOD001267,Swiggy,Ram Ki Bandi,RES0023,Idli Sambar,South Indian,194.62,27.84,26.77,14.74,232.19,36,3.7,11651,1,31.78,0.0,No,Medium,Dinner,Saturday,0,2026-07-11 22:33:59
FOOD001268,Zomato,Minerva Coffee Shop,RES0024,Idli Sambar,South Indian,76.65,17.11,19.22,6.91,119.89,32,4.5,8333,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-05-22 20:50:55
FOOD001269,Zomato,Wendy's,RES0015,Paneer Tikka Burger,Burger,345.64,28.79,29.11,22.46,426.0,43,3.8,10276,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-07-27 19:24:08
FOOD001270,Swiggy,Starbucks,RES0040,Cold Coffee,Beverages,178.45,33.01,17.65,14.86,243.97,27,4.6,11789,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-02-06 04:58:13
FOOD001271,Swiggy,Almond House,RES0034,Gulab Jamun (4 pc),Desserts,207.14,42.0,14.35,17.92,281.41,51,4.9,10435,0,0.0,0.0,No,High,Dinner,Wednesday,1,2026-03-04 21:21:15
FOOD001272,Swiggy,Behrouz Biryani,RES0014,Mutton Biryani,Biryani,392.02,30.82,21.22,25.15,469.21,19,3.6,11918,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-06-24 20:03:24
FOOD001273,Zomato,Alpha Hotel,RES0005,Chicken Dum Biryani,Biryani,287.67,13.92,17.4,16.89,335.88,32,4.2,6027,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-06-03 09:13:22
FOOD001274,Swiggy,Irani Chai Adda,RES0041,Cold Coffee,Beverages,180.23,23.03,20.99,13.16,207.6,40,3.9,5405,1,29.81,0.0,No,Medium,Lunch,Monday,0,2026-03-30 14:42:30
FOOD001275,Swiggy,Karachi Bakery,RES0032,Ice Cream Tub,Desserts,171.57,32.64,20.45,14.45,239.11,57,4.4,1243,0,0.0,0.0,No,High,Lunch,Sunday,0,2026-03-01 13:40:23
FOOD001276,Zomato,McDonald's,RES0013,Double Patty Burger,Burger,183.28,27.5,15.07,14.11,239.96,37,3.3,4163,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-05-18 19:53:04
FOOD001277,Swiggy,Meenakshi Bhavan,RES0026,Filter Coffee,South Indian,37.96,0.0,21.17,1.9,44.15,52,4.2,222,1,16.88,0.0,Yes,High,Dinner,Saturday,0,2026-04-18 20:26:05
FOOD001278,Swiggy,Yo Momo,RES0047,Steamed Veg Momos,Momos,113.49,0.0,21.42,5.67,126.84,34,3.6,227,1,13.74,0.0,Yes,Medium,Dinner,Friday,0,2026-07-31 18:58:40
FOOD001279,Swiggy,Burger King,RES0012,Classic Veg Burger,Burger,88.39,20.39,22.04,8.09,138.91,23,4.0,11925,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-07-15 07:33:00
FOOD001280,Zomato,Rolls Kingdom,RES0043,Veg Frankie Roll,Rolls,93.77,26.92,18.92,9.53,149.14,34,4.1,6822,0,0.0,0.0,No,Medium,Dinner,Sunday,0,2026-03-22 22:38:05
FOOD001281,Zomato,Behrouz Biryani,RES0014,Egg Biryani,Biryani,575.94,26.94,20.88,33.65,657.41,40,3.5,11820,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-05-05 14:50:46
FOOD001282,Zomato,Salad Days,RES0053,Greek Salad,Salads,200.82,28.65,19.34,15.2,264.01,34,4.0,3434,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-04-10 17:21:14
FOOD001283,Swiggy,Absolute Barbecues,RES0028,Butter Chicken,North Indian,257.5,29.65,16.28,18.21,321.64,35,4.2,3297,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-04-02 20:43:15
FOOD001284,Zomato,Chowman,RES0019,Schezwan Rice,Chinese,185.81,0.0,21.48,9.29,185.81,38,3.9,9930,1,35.13,0.0,Yes,Medium,Lunch,Thursday,0,2026-06-04 13:53:08
FOOD001285,Swiggy,Minerva Coffee Shop,RES0024,Masala Dosa,South Indian,244.54,0.0,20.48,12.23,277.25,36,4.4,8353,0,0.0,0.0,Yes,Medium,Lunch,Monday,0,2026-07-06 14:54:47
FOOD001286,Zomato,Beijing Bites,RES0021,Hakka Noodles,Chinese,154.65,0.0,17.17,7.73,179.55,38,3.7,4627,0,0.0,0.0,Yes,Medium,Lunch,Monday,0,2026-07-27 14:49:26
FOOD001287,Swiggy,Rayalaseema Ruchulu,RES0025,Masala Dosa,South Indian,64.15,0.0,11.07,3.21,78.43,26,3.8,5915,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-06-08 17:36:17
FOOD001288,Swiggy,Kathi Junction,RES0042,Veg Frankie Roll,Rolls,92.14,30.37,21.61,10.07,154.19,46,3.9,7708,0,0.0,0.0,No,High,Lunch,Friday,1,2026-06-05 13:03:16
FOOD001289,Swiggy,Oven Story Pizza,RES0010,Margherita Pizza,Pizza,340.4,31.42,23.75,22.68,374.03,32,4.2,5448,1,44.22,0.0,No,Medium,Lunch,Thursday,0,2026-03-19 14:35:45
FOOD001290,Swiggy,Baskin Robbins,RES0035,Double Ka Meetha,Desserts,95.03,33.93,12.82,10.86,152.64,33,4.4,1443,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-03-11 14:00:45
FOOD001291,Zomato,Paradise Biryani,RES0001,Prawn Biryani,Biryani,314.92,0.0,13.86,15.75,314.92,23,4.2,8248,1,92.63,0.0,Yes,Medium,Lunch,Thursday,0,2026-02-26 14:23:58
FOOD001292,Zomato,Burger King,RES0012,Cheese Burger,Burger,112.84,24.0,18.81,9.96,165.61,28,3.9,11969,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-07-29 22:59:02
FOOD001293,Swiggy,Minerva Coffee Shop,RES0024,Idli Sambar,South Indian,61.52,26.55,22.36,7.86,118.29,34,4.4,8315,0,0.0,0.0,No,Medium,Lunch,Thursday,0,2026-05-14 13:25:34
FOOD001294,Swiggy,La Pino'z Pizza,RES0009,Peppy Paneer Pizza,Pizza,302.9,34.99,17.78,21.44,377.11,47,4.0,11879,0,0.0,19.43,No,High,Lunch,Saturday,0,2026-02-07 13:07:59
FOOD001295,Zomato,The Sandwich Co,RES0050,Chicken Sandwich,Sandwich,236.65,25.22,18.81,16.37,250.55,38,4.1,7992,1,46.5,0.0,No,Medium,Dinner,Thursday,0,2026-06-04 19:14:39
FOOD001296,Swiggy,Salad Days,RES0053,Fruit Bowl,Salads,175.57,22.53,26.04,12.83,179.12,41,3.9,3496,1,57.85,0.0,No,Medium,Lunch,Friday,0,2026-04-03 13:09:09
FOOD001297,Zomato,Momo Point,RES0046,Tandoori Momos,Momos,142.73,21.31,23.9,10.97,198.91,32,4.6,1271,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-04-22 13:49:51
FOOD001298,Zomato,Meenakshi Bhavan,RES0026,Idli Sambar,South Indian,94.15,23.96,24.52,9.02,117.08,32,4.4,202,1,34.57,0.0,No,Medium,Dinner,Friday,0,2026-02-06 21:30:10
FOOD001299,Swiggy,Rolls Kingdom,RES0043,Paneer Roll,Rolls,243.34,0.0,29.16,12.17,284.67,35,4.2,6800,0,0.0,0.0,Yes,Medium,Lunch,Saturday,0,2026-05-23 15:00:23
FOOD001300,Zomato,Salad Days,RES0053,Fruit Bowl,Salads,155.58,22.75,18.61,11.87,208.81,24,4.0,3480,0,0.0,0.0,No,Low,Breakfast,Monday,0,2026-07-13 09:42:41
FOOD001301,Swiggy,McDonald's,RES0013,Classic Veg Burger,Burger,403.89,19.51,20.67,23.71,427.01,27,3.5,4225,1,40.77,0.0,No,Medium,Dinner,Friday,0,2026-03-13 22:57:17
FOOD001302,Zomato,Faasos,RES0016,Paneer Tikka Burger,Burger,144.11,35.26,19.75,13.55,189.02,43,4.1,7366,1,23.65,0.0,No,High,Dinner,Wednesday,1,2026-03-04 02:19:38
FOOD001303,Zomato,Kathi Junction,RES0042,Veg Frankie Roll,Rolls,248.8,17.44,20.92,15.58,302.74,41,4.0,7756,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-07-21 11:33:42
FOOD001304,Zomato,Paradise Biryani,RES0001,Egg Biryani,Biryani,194.64,32.35,21.87,15.56,264.42,32,4.1,8265,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-05-27 20:17:49
FOOD001305,Swiggy,Pista House,RES0006,Chicken Dum Biryani,Biryani,211.57,25.95,17.15,15.25,269.92,35,3.9,9909,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-06-10 21:40:48
FOOD001306,Swiggy,Beijing Bites,RES0021,Veg Fried Rice,Chinese,182.41,25.18,17.63,13.65,238.87,32,3.5,4609,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-04-20 17:32:58
FOOD001307,Swiggy,Burger King,RES0012,Double Patty Burger,Burger,196.2,0.0,19.8,9.81,225.81,40,3.9,11899,0,0.0,0.0,Yes,High,Lunch,Friday,1,2026-07-17 13:56:21
FOOD001308,Swiggy,Karachi Bakery,RES0032,Kaju Katli (250g),Desserts,371.02,0.0,12.9,18.55,371.02,21,4.5,1227,1,33.47,0.0,Yes,Medium,Dinner,Sunday,0,2026-06-14 17:59:38
FOOD001309,Zomato,Deli 9 Bistro,RES0030,Tandoori Roti (2 pc),North Indian,67.92,37.53,26.69,10.15,142.29,37,4.1,10200,0,0.0,0.0,No,High,Dinner,Wednesday,1,2026-03-25 22:48:16
FOOD001310,Zomato,Absolute Barbecues,RES0028,Veg Thali,North Indian,798.03,28.69,26.04,45.07,897.83,36,4.0,3273,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-04-15 22:50:20
FOOD001311,Swiggy,Paradise Biryani,RES0001,Prawn Biryani,Biryani,735.1,25.95,30.86,41.43,745.91,35,4.2,8248,1,87.43,0.0,No,Medium,Lunch,Monday,0,2026-04-06 16:42:10
FOOD001312,Swiggy,Pista House,RES0006,Egg Biryani,Biryani,191.76,0.0,26.23,9.59,227.58,27,4.0,9858,0,0.0,0.0,Yes,Low,Breakfast,Sunday,0,2026-05-10 09:48:28
FOOD001313,Zomato,Ohri's Jiva Imperia,RES0031,Tandoori Roti (2 pc),North Indian,97.24,27.33,21.62,9.78,155.97,27,4.6,5774,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-07-06 22:33:55
FOOD001314,Zomato,Barbeque Nation,RES0029,Tandoori Roti (2 pc),North Indian,59.13,31.15,11.08,8.56,109.92,29,4.1,11274,0,0.0,0.0,No,Medium,Dinner,Friday,0,2026-05-08 19:53:34
FOOD001315,Zomato,The Sandwich Co,RES0050,Grilled Veg Sandwich,Sandwich,102.55,21.14,15.23,8.93,147.85,28,4.2,8016,0,0.0,26.78,No,Medium,Lunch,Monday,0,2026-04-06 12:02:59
FOOD001316,Swiggy,Chowman,RES0019,Chicken Manchurian,Chinese,252.5,36.35,22.8,19.17,330.82,41,4.0,9885,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-02-03 22:26:52
FOOD001317,Swiggy,Chai Point,RES0039,Cappuccino,Beverages,172.14,0.0,12.48,8.61,193.23,35,4.2,7010,0,0.0,0.0,Yes,Medium,Dinner,Sunday,0,2026-05-31 22:34:37
FOOD001318,Zomato,Ohri's Jiva Imperia,RES0031,Tandoori Roti (2 pc),North Indian,51.97,20.36,23.61,6.26,102.2,29,4.6,5773,0,0.0,0.0,No,Medium,Dinner,Tuesday,0,2026-04-28 19:07:26
FOOD001319,Zomato,Oven Story Pizza,RES0010,Farmhouse Pizza,Pizza,312.18,0.0,15.31,15.61,312.18,34,4.2,5415,1,72.21,0.0,Yes,Medium,Dinner,Sunday,0,2026-04-26 18:32:49
FOOD001320,Zomato,Rayalaseema Ruchulu,RES0025,Filter Coffee,South Indian,28.49,24.65,14.61,5.86,53.05,27,3.9,5952,1,20.56,0.0,No,Low,Breakfast,Saturday,0,2026-02-21 07:09:34
FOOD001321,Zomato,Dragon Wok,RES0020,Chicken Manchurian,Chinese,261.24,28.54,24.12,18.2,332.1,23,4.1,7560,0,0.0,15.49,No,Medium,Lunch,Saturday,0,2026-04-11 14:27:28
FOOD001322,Swiggy,Absolute Barbecues,RES0028,Veg Thali,North Indian,245.74,34.03,17.27,18.41,315.45,30,4.0,3321,0,0.0,0.0,No,Medium,Dinner,Sunday,0,2026-02-15 21:42:24
FOOD001323,Swiggy,Momo Point,RES0046,Fried Chicken Momos,Momos,203.35,32.56,26.46,16.03,240.09,38,4.5,1280,1,38.31,0.0,No,High,Dinner,Saturday,0,2026-06-27 22:40:25
FOOD001324,Swiggy,Freshmenu Salads,RES0051,Greek Salad,Salads,168.7,38.8,19.28,15.42,242.2,26,4.6,5823,0,0.0,0.0,No,Medium,Dinner,Thursday,0,2026-07-09 03:47:29
FOOD001325,Zomato,Karachi Bakery,RES0032,Ice Cream Tub,Desserts,221.9,23.76,27.2,15.37,288.23,34,4.6,1252,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-04-29 14:32:35
FOOD001326,Swiggy,Shah Ghouse,RES0003,Prawn Biryani,Biryani,375.42,30.48,24.33,24.26,392.38,24,3.9,845,1,62.11,0.0,No,Medium,Lunch,Saturday,0,2026-03-14 13:19:52
FOOD001327,Swiggy,Starbucks,RES0040,Fresh Lime Soda,Beverages,98.53,18.78,18.61,8.31,144.23,26,4.6,11738,0,0.0,9.31,No,Low,Breakfast,Monday,0,2026-02-16 07:41:38
FOOD001328,Swiggy,Green Bowl,RES0052,Sprouts Salad,Salads,457.38,0.0,22.08,22.87,502.33,30,4.0,11352,0,0.0,0.0,Yes,Medium,Dinner,Friday,0,2026-05-22 22:12:46
FOOD001329,Zomato,Wow Momo,RES0045,Tandoori Momos,Momos,173.03,34.16,28.8,14.8,250.79,40,4.0,9962,0,0.0,0.0,No,Medium,Dinner,Saturday,0,2026-03-21 19:08:06
FOOD001330,Zomato,Almond House,RES0034,Gulab Jamun (4 pc),Desserts,81.55,18.42,24.94,7.39,101.28,36,4.9,10500,1,31.02,0.0,No,Medium,Lunch,Monday,0,2026-05-04 14:13:28
FOOD001331,Zomato,Sandwich Zone,RES0049,Grilled Veg Sandwich,Sandwich,281.18,13.67,29.46,16.52,340.83,20,3.5,1279,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-05-27 08:35:33
FOOD001332,Swiggy,Chai Point,RES0039,Masala Chai,Beverages,37.6,25.21,22.76,6.42,77.1,18,4.0,6966,1,14.89,0.0,No,Medium,Dinner,Friday,0,2026-04-03 22:46:49
FOOD001333,Swiggy,Karachi Bakery,RES0032,Osmania Biscuit (250g),Desserts,89.78,42.81,9.78,12.19,130.42,47,4.4,1228,1,24.14,0.0,No,High,Lunch,Friday,1,2026-05-01 13:16:42
FOOD001334,Swiggy,Minerva Coffee Shop,RES0024,Masala Dosa,South Indian,91.03,18.84,25.91,7.94,118.0,35,4.6,8356,1,25.72,0.0,No,Medium,Dinner,Monday,0,2026-03-23 17:54:26
FOOD001335,Swiggy,Chowman,RES0019,Veg Fried Rice,Chinese,340.8,31.9,18.39,22.78,413.87,45,3.9,9946,0,0.0,0.0,No,High,Lunch,Friday,1,2026-05-01 12:59:23
FOOD001336,Zomato,Alpha Hotel,RES0005,Veg Biryani,Biryani,239.56,27.7,16.01,16.96,300.23,40,4.1,6039,0,0.0,23.36,No,Medium,Dinner,Friday,0,2026-03-20 21:40:41
FOOD001337,Zomato,Minerva Coffee Shop,RES0024,Uttapam,South Indian,77.05,21.18,23.91,7.66,129.8,31,4.4,8388,0,0.0,0.0,No,Low,Breakfast,Wednesday,0,2026-04-01 07:20:32
FOOD001338,Swiggy,Chutneys,RES0022,Masala Dosa,South Indian,72.08,37.65,24.57,10.38,144.68,48,4.1,3068,0,0.0,0.0,No,Medium,Dinner,Monday,0,2026-04-13 20:54:44
FOOD001339,Zomato,Faasos,RES0016,Classic Veg Burger,Burger,128.99,0.0,20.17,6.45,155.61,36,4.2,7378,0,0.0,0.0,Yes,Medium,Dinner,Saturday,0,2026-05-23 17:14:41
FOOD001340,Zomato,Chaayos,RES0037,Iced Tea,Beverages,149.02,20.25,11.38,11.1,149.02,31,4.1,2841,1,45.08,0.0,No,Medium,Dinner,Tuesday,0,2026-06-30 19:08:14
FOOD001341,Swiggy,Kathi Junction,RES0042,Mutton Seekh Roll,Rolls,217.8,30.35,19.54,16.35,284.04,35,4.0,7752,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-04-15 19:11:54
FOOD001342,Swiggy,McDonald's,RES0013,Chicken Zinger Burger,Burger,306.74,27.42,20.15,20.27,374.58,44,3.4,4199,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-05-20 16:03:55
FOOD001343,Zomato,Cafe Bahar,RES0004,Veg Biryani,Biryani,157.22,29.53,25.24,13.18,197.37,28,3.8,3684,1,27.8,0.0,No,Medium,Lunch,Tuesday,0,2026-07-14 14:04:21
FOOD001344,Zomato,La Pino'z Pizza,RES0009,Peppy Paneer Pizza,Pizza,352.17,0.0,24.82,17.61,394.6,22,3.9,11858,0,0.0,0.0,Yes,Medium,Dinner,Friday,0,2026-04-10 03:40:14
FOOD001345,Swiggy,Meenakshi Bhavan,RES0026,Filter Coffee,South Indian,84.48,23.16,33.17,8.39,149.2,36,4.5,178,0,0.0,0.0,No,Medium,Lunch,Friday,0,2026-04-03 13:39:15
FOOD001346,Swiggy,Pista House,RES0006,Mutton Biryani,Biryani,1129.41,30.85,17.6,62.02,1173.89,37,3.9,9867,1,65.99,0.0,No,Medium,Lunch,Saturday,0,2026-03-28 12:53:37
FOOD001347,Swiggy,Almond House,RES0034,Gulab Jamun (4 pc),Desserts,115.76,25.03,24.68,10.29,132.74,37,4.7,10491,1,43.02,0.0,No,Low,Breakfast,Thursday,0,2026-03-05 09:32:32
FOOD001348,Swiggy,Chutneys,RES0022,Pesarattu,South Indian,89.62,28.77,11.88,9.66,119.72,45,4.2,3071,1,20.21,0.0,No,Medium,Dinner,Monday,0,2026-02-09 22:40:29
FOOD001349,Zomato,Almond House,RES0034,Gulab Jamun (4 pc),Desserts,71.54,12.16,18.62,5.77,108.09,24,4.8,10449,0,0.0,0.0,No,Low,Breakfast,Saturday,0,2026-06-27 08:32:05
FOOD001350,Zomato,Third Wave Coffee,RES0038,Fresh Lime Soda,Beverages,72.46,0.0,16.62,3.62,92.7,18,4.3,1892,0,0.0,0.0,Yes,Low,Breakfast,Sunday,0,2026-07-26 08:11:33
FOOD001351,Zomato,Mainland China,RES0017,Chicken Manchurian,Chinese,519.44,26.78,19.23,30.79,596.24,25,4.1,1863,0,0.0,33.81,No,Medium,Dinner,Friday,0,2026-04-03 22:00:56
FOOD001352,Zomato,Barbeque Nation,RES0029,Veg Thali,North Indian,208.0,32.7,25.28,16.29,282.27,53,4.1,11239,0,0.0,0.0,No,High,Dinner,Tuesday,1,2026-04-14 22:26:36
FOOD001353,Zomato,Ohri's Jiva Imperia,RES0031,Tandoori Roti (2 pc),North Indian,69.2,14.75,24.11,6.12,83.2,25,4.7,5769,1,30.98,0.0,No,Low,Breakfast,Thursday,0,2026-05-07 08:05:26
FOOD001354,Swiggy,Kathi Junction,RES0042,Paneer Roll,Rolls,286.66,21.44,24.94,18.19,318.47,27,3.9,7669,1,32.76,0.0,No,Medium,Lunch,Sunday,0,2026-06-14 13:51:40
FOOD001355,Zomato,Rayalaseema Ruchulu,RES0025,Masala Dosa,South Indian,97.93,26.19,15.11,9.61,148.84,51,3.9,5896,0,0.0,0.0,No,Medium,Lunch,Wednesday,0,2026-02-11 12:08:12
FOOD001356,Zomato,Mainland China,RES0017,Chicken Manchurian,Chinese,224.09,30.51,29.25,16.7,300.55,36,4.2,1785,0,0.0,0.0,No,Medium,Dinner,Wednesday,0,2026-07-22 21:57:06
FOOD001357,Swiggy,Kathi Junction,RES0042,Mutton Seekh Roll,Rolls,178.83,28.94,17.01,14.15,195.79,30,3.8,7755,1,43.14,0.0,No,Medium,Lunch,Tuesday,0,2026-05-12 13:08:30
FOOD001358,Swiggy,Sandwich Zone,RES0049,Chicken Sandwich,Sandwich,226.9,32.69,16.17,17.23,292.99,35,3.4,1226,0,0.0,0.0,No,Medium,Lunch,Tuesday,0,2026-05-19 12:21:24
FOOD001359,Swiggy,Rayalaseema Ruchulu,RES0025,Masala Dosa,South Indian,72.85,0.0,26.94,3.64,103.43,26,3.8,5957,0,0.0,0.0,Yes,Low,Breakfast,Sunday,0,2026-02-01 10:35:11
FOOD001360,Zomato,McDonald's,RES0013,Cheese Burger,Burger,116.29,0.0,21.75,5.81,143.85,30,3.5,4230,0,0.0,28.42,Yes,Medium,Lunch,Wednesday,0,2026-05-27 13:59:50
FOOD001361,Zomato,Baskin Robbins,RES0035,Osmania Biscuit (250g),Desserts,110.88,0.0,24.63,5.54,110.88,36,4.3,1408,1,36.08,0.0,Yes,Medium,Lunch,Wednesday,0,2026-04-22 16:51:48
FOOD001362,Swiggy,Pista House,RES0006,Mutton Biryani,Biryani,744.46,24.74,26.62,41.68,760.29,32,3.9,9838,1,77.21,0.0,No,Medium,Lunch,Sunday,0,2026-07-19 13:55:54
FOOD001363,Swiggy,Absolute Barbecues,RES0028,Butter Chicken,North Indian,257.24,0.0,16.78,12.86,286.88,33,4.1,3339,0,0.0,0.0,Yes,Medium,Dinner,Monday,0,2026-05-18 20:45:08
