ride_id,platform,pickup_location,destination,distance_km,estimated_duration_min,vehicle_type,fare_price,base_fare,surge_multiplier,estimated_arrival_min,driver_rating,available_coupon,coupon_discount,cashback,demand_level,weather_condition,traffic_level,day_of_week,hour_of_day,festival_indicator,timestamp
RIDE002570,Rapido,Sainikpuri,Shamshabad Airport,42.17,78,Bike,220.53,16.87,1.0,4,4.4,0,0.0,0.0,Low,Sunny,Low,Saturday,12,0,2026-07-25 12:47:10
RIDE002571,Ola,Moosapet,Begumpet,5.78,13,Mini,119.63,43.1,1.1,1,4.7,0,0.0,0.0,Low,Cloudy,Low,Friday,7,0,2026-07-31 07:48:04
RIDE002572,Uber,Dilsukhnagar,Shankarpally,51.77,98,Mini,821.87,52.23,1.06,3,4.5,0,0.0,0.0,Low,Cloudy,Low,Tuesday,14,0,2026-05-05 14:23:33
RIDE002573,Uber,Hitech City,LB Nagar,28.38,56,Bike,281.05,17.79,1.38,6,4.4,0,0.0,0.0,Medium,Cloudy,Low,Saturday,20,0,2026-04-04 20:06:24
RIDE002574,Ola,Punjagutta,Himayatnagar,6.24,29,Sedan,325.34,83.2,1.59,11,4.4,0,0.0,0.0,High,Sunny,High,Tuesday,20,0,2026-06-16 20:42:52
RIDE002575,Uber,Banjara Hills,Moosapet,7.1,32,Bike,151.62,21.82,1.98,10,4.7,1,29.57,0.0,High,Rain,High,Thursday,10,0,2026-06-11 10:51:37
RIDE002576,Ola,Koti,Jubilee Hills,12.79,33,Bike,87.76,18.33,1.0,4,4.4,0,0.0,17.93,Low,Sunny,Medium,Wednesday,12,0,2026-06-10 12:47:08
RIDE002577,Uber,Manikonda,Kondapur,9.06,43,Bike,137.88,17.1,1.61,11,4.6,0,0.0,0.0,High,Cloudy,High,Monday,20,0,2026-02-23 20:45:03
RIDE002578,Uber,Financial District,Jubilee Hills,10.11,50,Bike,152.28,18.18,1.39,7,4.1,1,29.05,0.0,Medium,Sunny,High,Tuesday,18,0,2026-05-26 18:26:14
RIDE002579,Uber,Secunderabad,Chandanagar,22.71,104,Mini,599.59,51.49,1.4,3,4.2,1,64.71,0.0,Medium,Sunny,High,Monday,21,0,2026-06-15 21:11:42
RIDE002580,Ola,Somajiguda,Nanakramguda,17.74,80,Sedan,679.6,70.32,1.59,8,5.0,1,54.59,0.0,High,Sunny,High,Monday,9,0,2026-03-23 09:56:21
RIDE002581,Uber,Tolichowki,Ameerpet,8.02,18,Mini,182.22,47.58,1.21,7,5.0,0,0.0,0.0,Medium,Sunny,Low,Tuesday,20,0,2026-05-05 20:04:12
RIDE002582,Uber,Abids,Madhapur,16.7,32,Mini,314.18,58.25,1.13,1,4.6,0,0.0,0.0,Low,Sunny,Low,Saturday,14,0,2026-04-25 14:50:40
RIDE002583,Uber,Kukatpally,Financial District,15.29,29,Bike,125.17,18.59,1.1,1,4.3,0,0.0,18.82,Low,Sunny,Low,Monday,22,0,2026-04-06 22:28:03
RIDE002584,Ola,Balanagar,Abids,12.41,32,Auto,391.1,30.69,1.8,6,4.3,0,0.0,0.0,Medium,Cloudy,Medium,Friday,14,1,2026-06-05 14:21:32
RIDE002585,Ola,Toli Chowki,Mehdipatnam,3.52,17,Mini,130.89,52.77,1.23,8,4.6,1,30.76,0.0,Medium,Sunny,High,Friday,21,0,2026-03-13 21:58:41
RIDE002586,Rapido,Yousufguda,Madinaguda,12.45,55,Auto,381.48,23.34,1.74,11,4.6,1,95.84,0.0,High,Sunny,High,Tuesday,17,0,2026-06-16 17:53:29
RIDE002587,Uber,Punjagutta,Kompally,18.74,38,Bike,189.4,16.86,1.23,4,4.5,0,0.0,11.0,Medium,Sunny,Low,Friday,20,0,2026-03-27 20:06:06
RIDE002588,Uber,Sainikpuri,Nagole,17.67,85,Bike,198.89,21.31,1.33,6,4.6,0,0.0,0.0,Medium,Sunny,High,Saturday,18,0,2026-05-23 18:06:49
RIDE002589,Ola,Kukatpally,Charminar,21.56,99,Bike,278.62,16.8,1.66,9,4.6,1,82.67,33.36,High,Sunny,High,Tuesday,19,0,2026-07-21 19:27:09
RIDE002590,Uber,Bowenpally,LB Nagar,21.64,58,Mini,680.97,59.97,2.0,10,4.9,0,0.0,0.0,High,Rain,Medium,Monday,18,0,2026-04-27 18:58:00
RIDE002591,Ola,Moosapet,Manikonda,12.51,32,Auto,348.06,30.99,1.57,6,4.4,0,0.0,0.0,Medium,Rain,Medium,Saturday,7,0,2026-06-13 07:40:26
RIDE002592,Ola,Jubilee Hills,BHEL Township,18.06,31,Mini,539.89,42.78,2.02,11,4.6,0,0.0,0.0,High,Rain,Low,Saturday,20,0,2026-04-25 20:10:41
RIDE002593,Rapido,Shamshabad Airport,Malakpet,21.96,65,Auto,357.66,24.8,1.02,4,4.5,1,66.21,0.0,Low,Sunny,Medium,Friday,6,0,2026-02-06 06:44:29
RIDE002594,Rapido,Mehdipatnam,Punjagutta,5.46,12,Auto,194.14,24.61,1.96,11,4.7,1,13.42,0.0,High,Rain,Medium,Friday,10,0,2026-02-27 10:44:19
RIDE002595,Rapido,Nampally,Toli Chowki,8.42,24,Auto,231.58,25.92,1.63,4,4.9,0,0.0,0.0,Medium,Rain,Medium,Monday,13,0,2026-02-02 13:15:16
RIDE002596,Ola,Ameerpet,Jubilee Hills,5.03,21,Auto,244.0,34.65,2.07,10,4.7,0,0.0,29.96,High,Sunny,High,Tuesday,17,1,2026-04-14 17:51:04
RIDE002597,Rapido,Kompally,Gachibowli,24.48,45,Bike,145.98,17.78,1.04,4,4.3,0,0.0,0.0,Low,Sunny,Low,Sunday,13,0,2026-02-08 13:56:51
RIDE002598,Rapido,Somajiguda,Gandipet,23.59,111,Auto,632.61,29.31,1.65,12,4.4,0,0.0,0.0,High,Cloudy,High,Friday,19,0,2026-03-27 19:31:50
RIDE002599,Ola,Secunderabad,Abids,8.33,34,Auto,267.67,34.11,1.6,8,4.5,0,0.0,0.0,High,Sunny,High,Monday,8,0,2026-05-25 08:45:29
RIDE002600,Ola,Shamirpet,Attapur,36.21,64,Bike,231.52,18.24,1.0,1,4.4,0,0.0,0.0,Low,Sunny,Low,Wednesday,15,0,2026-02-11 15:51:21
RIDE002601,Uber,Toli Chowki,Panjagutta,7.75,13,Sedan,223.38,75.53,1.08,2,5.0,0,0.0,0.0,Low,Sunny,Low,Monday,15,0,2026-07-20 15:56:16
RIDE002602,Uber,Charminar,Tolichowki,10.46,21,Auto,242.84,32.56,1.28,5,4.5,0,0.0,0.0,Medium,Sunny,Low,Saturday,19,0,2026-04-18 19:44:30
RIDE002603,Uber,Vanasthalipuram,Mehdipatnam,20.33,96,Auto,648.5,33.02,1.75,8,5.0,0,0.0,0.0,High,Cloudy,High,Wednesday,19,0,2026-02-18 19:40:59
RIDE002604,Uber,LB Nagar,Ameerpet,23.39,105,Sedan,777.87,75.5,1.37,5,4.7,1,43.02,0.0,Medium,Cloudy,High,Friday,20,0,2026-05-15 20:42:48
RIDE002605,Rapido,Alwal,Jubilee Hills,19.81,89,Bike,290.95,17.64,1.88,8,4.9,0,0.0,0.0,High,Rain,High,Wednesday,17,0,2026-03-11 17:17:08
RIDE002606,Ola,Toli Chowki,Shamirpet,37.96,175,Mini,984.59,45.86,1.65,16,4.6,0,0.0,0.0,High,Sunny,High,Monday,10,0,2026-07-06 10:08:43
RIDE002607,Uber,Nanakramguda,KPHB Colony,14.38,37,Auto,324.44,26.77,1.37,6,4.5,0,0.0,13.17,Medium,Cloudy,Medium,Saturday,20,0,2026-03-07 20:51:08
RIDE002608,Uber,Attapur,Vanasthalipuram,18.36,48,Mini,485.45,45.02,1.86,9,4.7,0,0.0,0.0,High,Rain,Medium,Saturday,9,0,2026-07-18 09:39:42
RIDE002609,Uber,Banjara Hills,Hitech City,8.2,16,Bike,87.71,20.25,1.12,2,4.9,0,0.0,0.0,Low,Sunny,Low,Tuesday,7,0,2026-06-09 07:06:55
RIDE002610,Ola,Secunderabad,Nanakramguda,25.07,112,Sedan,1179.59,61.76,2.08,10,4.2,1,108.14,0.0,High,Sunny,High,Friday,19,1,2026-06-05 19:01:30
RIDE002611,Uber,Tolichowki,Ameerpet,7.23,20,Sedan,238.88,73.51,1.09,1,4.5,0,0.0,0.0,Low,Sunny,Medium,Friday,16,0,2026-04-24 16:01:47
RIDE002612,Ola,Mehdipatnam,LB Nagar,18.01,83,Auto,566.58,33.75,1.67,8,4.4,0,0.0,0.0,High,Sunny,High,Friday,21,0,2026-05-29 21:28:37
RIDE002613,Uber,KPHB Colony,Gandipet,19.79,54,Sedan,473.0,86.41,1.13,2,4.4,0,0.0,26.33,Low,Sunny,Medium,Monday,11,0,2026-03-02 11:54:02
RIDE002614,Rapido,Moosapet,Shamshabad Airport,34.16,155,Bike,461.83,17.32,1.7,8,4.9,1,66.48,0.0,High,Sunny,High,Wednesday,17,0,2026-03-11 17:44:23
RIDE002615,Uber,Gachibowli,LB Nagar,35.06,98,Auto,688.34,25.33,1.2,6,4.5,0,0.0,0.0,Medium,Cloudy,Medium,Thursday,20,0,2026-03-05 20:47:06
RIDE002616,Ola,Toli Chowki,Gandipet,13.4,34,Sedan,301.99,73.71,1.06,3,4.7,1,98.79,19.99,Low,Cloudy,Medium,Tuesday,4,0,2026-04-07 04:23:49
RIDE002617,Uber,Shamirpet,Gachibowli,34.64,64,Mini,441.85,53.2,1.0,5,4.5,1,42.83,0.0,Low,Sunny,Low,Tuesday,6,0,2026-07-28 06:17:51
RIDE002618,Rapido,Somajiguda,Secunderabad,7.67,36,Bike,101.09,14.0,1.61,8,4.8,0,0.0,0.0,High,Sunny,High,Tuesday,9,0,2026-03-10 09:08:01
RIDE002619,Ola,Vanasthalipuram,Sainikpuri,24.11,112,Mini,763.64,45.27,1.73,8,4.5,0,0.0,0.0,High,Cloudy,High,Friday,18,0,2026-05-29 18:30:53
RIDE002620,Rapido,Nagole,Ameerpet,18.58,53,Bike,157.28,17.12,1.33,1,4.6,1,23.49,0.0,Medium,Sunny,Medium,Monday,21,0,2026-05-25 21:32:18
RIDE002621,Rapido,Shamshabad Airport,Shamirpet,58.86,110,Bike,378.38,13.7,1.03,3,4.7,0,0.0,0.0,Low,Cloudy,Low,Monday,12,0,2026-06-15 12:06:21
RIDE002622,Ola,Kukatpally,Himayatnagar,16.81,47,Mini,340.49,49.14,1.28,8,4.9,1,97.1,0.0,Medium,Sunny,Medium,Monday,14,0,2026-07-20 14:41:01
RIDE002623,Uber,Tolichowki,Hitech City,8.14,37,Bike,87.63,18.54,1.08,1,4.8,0,0.0,0.0,Low,Sunny,High,Wednesday,2,0,2026-02-25 02:44:33
RIDE002624,Uber,Banjara Hills,Hitech City,7.61,17,Mini,213.82,55.66,1.4,3,4.7,0,0.0,0.0,Medium,Cloudy,Low,Sunday,9,0,2026-04-26 09:43:51
RIDE002625,Uber,Manikonda,Begumpet,14.48,39,Auto,432.13,31.34,1.66,6,4.8,1,59.16,0.0,Medium,Rain,Medium,Thursday,7,0,2026-02-26 07:43:22
RIDE002626,Ola,Somajiguda,Toli Chowki,6.42,14,Sedan,227.71,68.68,1.25,5,4.4,0,0.0,0.0,Medium,Sunny,Low,Sunday,18,0,2026-05-17 18:43:22
RIDE002627,Ola,Koti,Kompally,22.92,107,Bike,286.85,17.84,1.7,9,4.3,0,0.0,0.0,High,Sunny,High,Thursday,20,0,2026-05-21 20:16:45
RIDE002628,Ola,Gachibowli,Manikonda,6.81,27,Mini,216.16,48.59,1.62,9,4.6,0,0.0,0.0,High,Cloudy,High,Friday,17,0,2026-07-03 17:29:12
RIDE002629,Ola,LB Nagar,Gandipet,33.2,59,Sedan,923.26,67.99,1.6,7,3.7,0,0.0,0.0,Medium,Rain,Low,Thursday,23,0,2026-02-12 23:42:41
RIDE002630,Rapido,Kompally,Sainikpuri,11.05,53,Auto,354.96,26.66,1.73,8,4.3,0,0.0,0.0,High,Sunny,High,Tuesday,9,0,2026-04-07 09:40:32
RIDE002631,Uber,Bowenpally,Panjagutta,7.95,39,Auto,292.85,33.08,1.73,11,4.2,1,47.23,0.0,High,Sunny,High,Thursday,21,0,2026-04-16 21:31:23
RIDE002632,Rapido,Hitech City,Malakpet,17.5,30,Auto,300.56,22.42,1.26,7,4.9,0,0.0,0.0,Medium,Sunny,Low,Saturday,21,0,2026-06-06 21:16:55
RIDE002633,Ola,Panjagutta,Nampally,5.59,16,Bike,81.21,16.25,1.64,9,4.2,0,0.0,28.43,Medium,Rain,Medium,Sunday,11,0,2026-07-05 11:48:43
RIDE002634,Rapido,Alwal,Shankarpally,56.27,154,Auto,1047.34,29.62,1.35,6,4.8,1,51.08,0.0,Medium,Cloudy,Medium,Monday,18,0,2026-04-27 18:04:32
RIDE002635,Ola,Gandipet,KPHB Colony,19.54,37,Auto,496.97,26.83,1.6,4,4.9,0,0.0,0.0,Medium,Rain,Low,Sunday,14,0,2026-02-15 14:39:54
RIDE002636,Uber,Kompally,Kondapur,24.33,46,Auto,456.15,25.76,1.21,7,4.5,0,0.0,0.0,Medium,Sunny,Low,Sunday,9,0,2026-07-12 09:30:15
RIDE002637,Ola,Punjagutta,Madhapur,10.03,26,Bike,80.14,16.42,1.0,4,4.6,0,0.0,0.0,Low,Sunny,Medium,Monday,11,0,2026-05-18 11:09:23
RIDE002638,Ola,Tolichowki,Panjagutta,5.95,10,Sedan,216.72,77.79,1.31,8,5.0,0,0.0,0.0,Medium,Cloudy,Low,Saturday,8,0,2026-07-11 08:21:28
RIDE002639,Uber,LB Nagar,Madinaguda,33.11,64,Bike,261.14,21.28,1.24,7,4.9,0,0.0,0.0,Medium,Cloudy,Low,Sunday,21,0,2026-06-14 21:35:51
RIDE002640,Ola,Hitech City,Manikonda,7.21,13,Auto,148.96,31.32,1.1,1,5.0,1,32.56,0.0,Low,Sunny,Low,Tuesday,15,0,2026-03-10 15:35:59
RIDE002641,Uber,Shankarpally,Punjagutta,47.34,89,Mini,776.03,53.72,1.11,4,4.6,1,20.86,0.0,Low,Sunny,Low,Thursday,12,0,2026-04-09 12:26:00
RIDE002642,Rapido,Hitech City,Vanasthalipuram,32.35,148,Auto,941.16,23.44,1.96,7,4.9,0,0.0,0.0,High,Rain,High,Tuesday,20,0,2026-06-09 20:03:57
RIDE002643,Rapido,KPHB Colony,Chandanagar,7.31,33,Auto,177.55,28.87,1.34,5,4.9,0,0.0,0.0,Medium,Cloudy,High,Friday,8,0,2026-03-13 08:22:06
RIDE002644,Uber,Alwal,Nagole,21.75,60,Bike,180.17,18.93,1.0,2,4.8,0,0.0,0.0,Low,Sunny,Medium,Saturday,15,0,2026-04-11 15:53:36
RIDE002645,Uber,Koti,Tolichowki,10.24,48,Bike,164.07,20.44,1.56,10,4.6,0,0.0,0.0,High,Sunny,High,Monday,19,0,2026-06-15 19:08:04
RIDE002646,Uber,Kompally,Miyapur,16.73,80,Sedan,698.15,70.8,1.55,10,4.6,0,0.0,0.0,High,Cloudy,High,Tuesday,17,0,2026-04-21 17:44:46
RIDE002647,Uber,Nagole,KPHB Colony,32.58,62,Bike,224.3,19.59,1.03,1,4.6,0,0.0,48.91,Low,Cloudy,Low,Monday,12,0,2026-05-04 12:33:40
RIDE002648,Uber,Gachibowli,Jubilee Hills,8.85,25,Mini,212.15,59.29,1.23,5,4.7,0,0.0,0.0,Medium,Cloudy,Medium,Friday,19,0,2026-04-10 19:26:15
RIDE002649,Uber,Nampally,Toli Chowki,6.85,14,Auto,157.61,34.84,1.21,4,5.0,1,38.02,0.0,Medium,Cloudy,Low,Thursday,19,0,2026-04-09 19:18:23
RIDE002650,Rapido,Himayatnagar,Sainikpuri,16.32,29,Auto,288.69,20.43,1.31,5,4.2,1,42.26,50.4,Medium,Sunny,Low,Tuesday,8,0,2026-07-14 08:42:37
RIDE002651,Ola,Kompally,Uppal,23.12,43,Mini,330.39,40.13,1.13,1,3.8,0,0.0,0.0,Low,Sunny,Low,Friday,11,0,2026-04-17 11:39:42
RIDE002652,Uber,Shamirpet,Sainikpuri,17.07,45,Auto,578.27,26.84,1.98,11,4.7,0,0.0,0.0,High,Rain,Medium,Sunday,21,0,2026-04-19 21:46:38
RIDE002653,Uber,BHEL Township,Hitech City,12.63,25,Mini,296.25,54.5,1.25,6,4.4,0,0.0,0.0,Medium,Sunny,Low,Sunday,9,0,2026-02-01 09:09:42
RIDE002654,Ola,Bowenpally,Mehdipatnam,11.99,34,Auto,218.24,29.44,1.08,3,4.3,1,36.48,0.0,Low,Cloudy,Medium,Friday,15,0,2026-03-27 15:38:32
RIDE002655,Uber,Madinaguda,Kapra,31.46,147,Auto,981.05,31.0,1.68,12,4.9,0,0.0,10.95,High,Sunny,High,Monday,21,0,2026-04-20 21:14:25
RIDE002656,Uber,Madhapur,Uppal,27.25,130,Bike,332.08,17.54,1.37,5,4.2,0,0.0,25.78,Medium,Sunny,High,Thursday,8,0,2026-02-12 08:55:07
RIDE002657,Rapido,Koti,Kondapur,21.14,99,Bike,275.69,13.33,1.68,6,4.7,1,78.28,0.0,High,Sunny,High,Tuesday,17,0,2026-07-14 17:02:50
RIDE002658,Ola,ECIL,Gachibowli,35.79,98,Mini,684.03,52.01,1.31,9,4.2,1,119.87,0.0,Medium,Sunny,Medium,Saturday,8,0,2026-02-28 08:16:26
RIDE002659,Ola,Nanakramguda,BHEL Township,14.02,27,Bike,130.54,17.37,1.31,6,5.0,0,0.0,0.0,Medium,Sunny,Low,Sunday,9,0,2026-04-05 09:43:57
RIDE002660,Rapido,Nagole,BHEL Township,43.19,114,Bike,269.0,15.02,1.0,4,4.4,0,0.0,0.0,Low,Cloudy,Medium,Sunday,6,0,2026-04-05 06:55:25
RIDE002661,Uber,Uppal,Gandipet,33.0,91,Sedan,1080.74,76.08,1.55,5,4.2,0,0.0,0.0,Medium,Rain,Medium,Thursday,16,0,2026-04-02 16:12:32
RIDE002662,Ola,Balanagar,Toli Chowki,9.85,45,Mini,412.68,44.53,2.11,7,4.3,0,0.0,51.2,High,Sunny,High,Friday,9,1,2026-05-01 09:27:26
RIDE002663,Ola,Nagole,Gachibowli,33.61,91,Bike,341.72,19.73,1.3,6,4.8,1,28.37,0.0,Medium,Sunny,Medium,Wednesday,9,0,2026-06-03 09:12:29
RIDE002664,Ola,Nampally,Toli Chowki,7.9,13,Mini,149.16,49.61,1.03,1,4.6,0,0.0,31.82,Low,Cloudy,Low,Saturday,14,0,2026-04-18 14:44:49
RIDE002665,Rapido,Mehdipatnam,ECIL,24.89,51,Auto,456.82,22.71,1.25,8,4.7,0,0.0,0.0,Medium,Sunny,Low,Sunday,8,0,2026-04-19 08:36:20
RIDE002666,Uber,Madhapur,Sainikpuri,26.99,51,Mini,399.15,46.65,1.09,3,4.8,0,0.0,39.6,Low,Sunny,Low,Saturday,15,0,2026-06-13 15:51:46
RIDE002667,Ola,Shamirpet,Miyapur,32.73,62,Auto,472.16,28.29,1.01,1,4.1,1,94.05,0.0,Low,Sunny,Low,Thursday,2,0,2026-06-18 02:13:05
RIDE002668,Ola,Kondapur,Kompally,22.77,106,Mini,479.04,46.29,1.21,8,4.4,1,101.44,0.0,Medium,Cloudy,High,Friday,7,0,2026-07-10 07:55:49
RIDE002669,Rapido,Moosapet,Mehdipatnam,11.05,47,Bike,149.05,12.94,1.66,10,4.5,0,0.0,0.0,High,Sunny,High,Friday,19,0,2026-03-27 19:54:43
RIDE002670,Ola,Miyapur,Rajendranagar,26.23,74,Bike,225.18,18.45,1.25,6,4.4,0,0.0,0.0,Medium,Sunny,Medium,Tuesday,8,0,2026-06-23 08:02:41
RIDE002671,Rapido,Tolichowki,BHEL Township,19.68,38,Auto,372.17,20.36,1.31,5,4.6,0,0.0,6.17,Medium,Sunny,Low,Saturday,10,0,2026-07-11 10:31:09
RIDE002672,Rapido,Madhapur,Balanagar,7.2,14,Auto,140.75,26.11,1.24,6,4.1,1,25.94,0.0,Medium,Sunny,Low,Saturday,17,0,2026-05-02 17:29:33
RIDE002673,Ola,Vanasthalipuram,Nagole,5.18,12,Mini,219.47,42.91,2.03,10,4.7,1,24.3,0.0,High,Rain,Medium,Sunday,21,0,2026-02-01 21:48:55
RIDE002674,Ola,KPHB Colony,Balanagar,8.34,14,Sedan,219.65,77.95,1.07,2,5.0,1,27.94,0.0,Low,Cloudy,Low,Wednesday,7,0,2026-06-17 07:46:37
RIDE002675,Rapido,Financial District,Nanakramguda,1.0,9,Bike,32.49,17.9,1.26,5,4.4,0,0.0,0.0,Medium,Sunny,High,Thursday,10,0,2026-04-30 10:18:27
RIDE002676,Uber,Tolichowki,Nampally,6.89,34,Auto,195.93,27.3,1.28,4,4.4,0,0.0,0.0,Medium,Cloudy,High,Monday,7,0,2026-04-13 07:51:03
RIDE002677,Uber,Jubilee Hills,Kapra,23.88,110,Mini,580.3,58.85,1.34,8,4.5,0,0.0,0.0,Medium,Sunny,High,Wednesday,17,0,2026-02-11 17:45:24
RIDE002678,Uber,Sainikpuri,ECIL,4.43,21,Bike,76.5,18.35,1.37,3,4.8,0,0.0,0.0,Medium,Cloudy,High,Tuesday,9,0,2026-03-10 09:29:59
RIDE002679,Uber,LB Nagar,Malakpet,8.61,23,Mini,187.55,49.61,1.14,4,4.6,1,61.95,0.0,Low,Sunny,Medium,Thursday,15,0,2026-06-18 15:13:59
RIDE002680,Uber,Shamshabad Airport,Uppal,29.25,136,Bike,512.2,15.96,2.03,7,4.5,0,0.0,0.0,High,Rain,High,Thursday,10,0,2026-05-21 10:46:37
RIDE002681,Rapido,Dilsukhnagar,Sainikpuri,19.07,90,Auto,526.09,24.98,1.71,8,4.5,0,0.0,0.0,High,Sunny,High,Sunday,19,0,2026-06-28 19:11:04
RIDE002682,Ola,Sainikpuri,Toli Chowki,22.05,103,Sedan,760.81,80.34,1.39,7,4.4,0,0.0,0.0,Medium,Sunny,High,Friday,17,0,2026-07-10 17:53:20
RIDE002683,Uber,Begumpet,Toli Chowki,9.49,15,Auto,223.89,31.5,1.32,3,4.9,0,0.0,0.0,Medium,Sunny,Low,Sunday,17,0,2026-05-17 17:09:21
RIDE002684,Uber,Punjagutta,Gachibowli,16.53,32,Mini,255.6,54.98,1.0,5,4.2,0,0.0,0.0,Low,Cloudy,Low,Saturday,14,0,2026-04-18 14:00:44
RIDE002685,Ola,Yousufguda,Koti,9.75,21,Auto,280.7,25.47,1.67,5,4.4,0,0.0,0.0,Medium,Rain,Low,Wednesday,14,0,2026-05-27 14:33:07
RIDE002686,Ola,Mehdipatnam,Sainikpuri,21.38,62,Sedan,498.03,79.7,1.03,3,4.2,1,114.73,0.0,Low,Sunny,Medium,Monday,0,0,2026-05-04 00:18:20
RIDE002687,Uber,Ameerpet,Mehdipatnam,6.77,32,Auto,244.77,31.27,1.68,10,4.4,0,0.0,0.0,High,Sunny,High,Monday,18,0,2026-07-06 18:25:00
RIDE002688,Ola,Gachibowli,Financial District,4.24,10,Auto,111.28,27.47,1.24,8,4.7,0,0.0,0.0,Medium,Sunny,Low,Sunday,17,0,2026-03-29 17:34:18
RIDE002689,Rapido,Shamirpet,Nampally,37.51,104,Bike,234.17,15.04,1.07,2,4.3,1,55.06,0.0,Low,Sunny,Medium,Tuesday,13,0,2026-06-16 13:25:34
RIDE002690,Rapido,Shamshabad Airport,Secunderabad,33.81,92,Auto,679.36,22.07,1.31,3,4.8,1,92.74,21.21,Medium,Cloudy,Medium,Friday,21,0,2026-07-10 21:28:35
RIDE002691,Ola,Himayatnagar,Jubilee Hills,11.98,20,Auto,190.42,32.83,1.0,3,5.0,0,0.0,0.0,Low,Sunny,Low,Saturday,11,0,2026-02-28 11:47:18
RIDE002692,Rapido,Nanakramguda,Punjagutta,15.7,30,Bike,100.46,12.58,1.0,3,4.1,0,0.0,0.0,Low,Sunny,Low,Tuesday,7,0,2026-06-23 07:07:48
RIDE002693,Uber,Gandipet,Toli Chowki,15.2,42,Bike,212.95,15.78,1.63,6,4.4,0,0.0,0.0,Medium,Rain,Medium,Friday,11,0,2026-05-22 11:33:28
RIDE002694,Ola,Jubilee Hills,Punjagutta,6.3,30,Mini,209.78,53.17,1.38,2,5.0,0,0.0,0.0,Medium,Cloudy,High,Wednesday,7,0,2026-04-15 07:00:29
RIDE002695,Ola,LB Nagar,Madinaguda,34.46,157,Mini,799.64,49.03,1.28,4,4.6,0,0.0,0.0,Medium,Sunny,High,Tuesday,8,0,2026-07-28 08:11:14
RIDE002696,Uber,Secunderabad,Mehdipatnam,10.87,29,Auto,325.71,32.71,1.72,10,4.7,0,0.0,0.0,High,Sunny,Medium,Friday,18,0,2026-04-17 18:30:46
RIDE002697,Rapido,KPHB Colony,Koti,24.05,47,Auto,584.72,22.75,1.67,8,4.9,0,0.0,0.0,Medium,Rain,Low,Saturday,23,0,2026-03-28 23:37:40
RIDE002698,Ola,Nagole,Ameerpet,19.57,33,Mini,275.74,42.81,1.0,2,4.6,0,0.0,0.0,Low,Cloudy,Low,Tuesday,2,0,2026-02-24 02:31:30
RIDE002699,Rapido,Miyapur,Gandipet,20.07,93,Bike,205.8,12.55,1.63,5,5.0,0,0.0,0.0,Medium,Rain,High,Friday,7,0,2026-03-13 07:35:09
RIDE002700,Ola,Balanagar,Himayatnagar,11.76,33,Mini,311.62,40.73,1.58,9,4.8,0,0.0,0.0,High,Cloudy,Medium,Friday,9,0,2026-02-13 09:27:08
RIDE002701,Uber,Yousufguda,Begumpet,5.63,15,Auto,153.86,27.82,1.33,3,5.0,0,0.0,0.0,Medium,Cloudy,Medium,Monday,4,0,2026-07-27 04:46:16
RIDE002702,Ola,Rajendranagar,Madhapur,18.04,31,Bike,123.33,17.43,1.0,6,4.7,1,13.21,0.0,Low,Sunny,Low,Thursday,14,0,2026-06-18 14:20:54
RIDE002703,Rapido,Dilsukhnagar,Koti,7.1,22,Auto,119.74,20.83,1.0,4,4.3,0,0.0,0.0,Low,Sunny,Medium,Monday,16,0,2026-04-27 16:57:02
RIDE002704,Ola,Yousufguda,Secunderabad,9.89,46,Sedan,371.15,79.97,1.32,7,4.7,0,0.0,0.0,Medium,Cloudy,High,Sunday,12,0,2026-05-17 12:48:25
RIDE002705,Rapido,Nampally,Attapur,6.14,12,Auto,96.21,22.39,1.0,6,4.2,0,0.0,0.0,Low,Cloudy,Low,Sunday,15,0,2026-04-12 15:55:48
RIDE002706,Uber,Panjagutta,Financial District,16.98,31,Bike,123.31,20.11,1.0,2,4.9,0,0.0,0.0,Low,Cloudy,Low,Saturday,1,0,2026-05-16 01:29:19
RIDE002707,Ola,Sainikpuri,Vanasthalipuram,24.56,112,Bike,312.51,17.74,1.63,11,4.3,0,0.0,0.0,High,Sunny,High,Saturday,10,0,2026-03-07 10:38:42
RIDE002708,Rapido,Punjagutta,LB Nagar,17.08,46,Bike,158.78,12.1,1.33,4,5.0,1,17.57,0.0,Medium,Sunny,Medium,Thursday,9,0,2026-02-26 09:20:56
RIDE002709,Ola,Attapur,Somajiguda,9.0,15,Bike,78.23,15.96,1.23,7,4.4,0,0.0,0.0,Medium,Sunny,Low,Saturday,10,0,2026-07-18 10:12:56
RIDE002710,Rapido,Banjara Hills,Kompally,20.5,52,Auto,383.39,24.07,1.25,9,4.8,0,0.0,0.0,Medium,Sunny,Medium,Sunday,9,0,2026-05-10 09:33:21
RIDE002711,Ola,Gandipet,Miyapur,20.91,58,Bike,204.65,16.46,1.4,6,4.3,1,50.12,30.13,Medium,Sunny,Medium,Wednesday,20,0,2026-04-22 20:06:39
RIDE002712,Uber,Jubilee Hills,Miyapur,10.92,30,Auto,245.09,29.41,1.2,4,4.3,0,0.0,0.0,Medium,Sunny,Medium,Tuesday,18,0,2026-03-17 18:56:21
RIDE002713,Uber,Koti,Alwal,18.75,87,Sedan,752.09,73.19,1.6,7,4.2,0,0.0,33.03,High,Sunny,High,Tuesday,17,0,2026-06-23 17:33:32
